listing_number,property_type,furnished,pets_allowed,backup_water,bedrooms,bathrooms,kitchen,lounge,dining_room,parking,garden,pool,garage,erf_size (m²),floor_area (m²),suburb,city,province,price_type,price (ZAR)
115635550,Commercial,Yes,No,Unknown,1,2,1,1,1,3,5,0,5,479.76271186440675,622.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,74640.0
115772422,House,No,Yes,Unknown,2,1,1,1,1,2,2,0,2,354.0,100.0,Lansdowne,Cape Town,Western Cape,Per Month,15000.0
115816434,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,181.0,134.66666666666666,Westlake,Cape Town,Western Cape,Per Month,34209.0
115761258,Apartment / Flat,Yes,No,Unknown,5,2,1,1,1,2,1,0,1,217.25,233.0,Clifton,Cape Town,Western Cape,Per Month,90000.0
115607383,Commercial,Unknown,No,Yes,1,2,1,1,1,5,5,0,5,505.9,333.0,Newlands,Johannesburg,Gauteng,Per Month,93369.0
115638390,Commercial,Yes,No,Unknown,1,1,1,1,1,5,5,0,5,241.1382113821138,170.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,31400.0
115805028,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,848.4,715.0,Paarden Eiland,Cape Town,Western Cape,Per Month,167000.0
115582231,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,238.15625,265.0,Woodstock,Cape Town,Western Cape,Per Month,37100.0
115752906,Apartment / Flat,Yes,Yes,Unknown,2,1,1,1,1,1,1,0,1,64.33333333333333,71.0,Woodstock,Cape Town,Western Cape,Per Month,15990.0
115591859,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,450.0,450.0,Foreshore,Cape Town,Western Cape,Per Month,90000.0
114544189,Commercial,No,No,No,1,2,1,1,1,3,5,0,5,241.1382113821138,372.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,37200.0
115487935,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,60.5,81.0,Mowbray,Cape Town,Western Cape,Per Month,10530.0
115485141,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,193.33333333333334,248.0,Mowbray,Cape Town,Western Cape,Per Month,33480.0
115733694,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,183.0,222.0,Woodstock,Cape Town,Western Cape,Per Month,34588.0
115678909,Apartment / Flat,Yes,No,Unknown,1,1,1,1,1,1,1,0,1,64.33333333333333,71.0,Woodstock,Cape Town,Western Cape,Per Month,16000.0
114099215,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,220.0,220.0,Observatory,Johannesburg,Gauteng,Per Month,17185.0
115576382,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,496.0,496.0,Woodstock,Cape Town,Western Cape,Per Month,99200.0
115665648,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,306.6666666666667,248.0,Mowbray,Cape Town,Western Cape,Per m²,130.0
115592840,Commercial,Unknown,No,Unknown,1,1,1,1,1,3,5,0,5,354.0,200.0,Ottery East,Cape Town,Western Cape,Per Month,19014.0
115801197,Vacant Land,No,No,Unknown,0,0,0,0,0,1,0,0,0,354.0,663.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,104754.0
112848974,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,200.0,Pinelands,Cape Town,Western Cape,Per Month,9500.0
115480955,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,792.5,834.4117647058823,Airport Industria,Cape Town,Western Cape,Per Month,262650.0
115801201,Vacant Land,No,No,Unknown,0,0,0,0,0,1,0,0,0,354.0,154.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,46200.0
115803050,House,No,Yes,Unknown,3,1,1,1,1,1,2,1,2,354.0,200.0,Turf Hall Estate,Cape Town,Western Cape,Per Month,13750.0
110918123,Apartment / Flat,Unknown,No,Unknown,1,1,1,1,1,1,1,0,1,56.0,69.0,Muizenberg,Cape Town,Western Cape,Per Month,11000.0
115490307,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,285.0,285.0,Lansdowne,Cape Town,Western Cape,Per Month,19805.0
111732501,Apartment / Flat,No,Yes,Unknown,3,2,1,1,1,1,1,0,1,75.0,93.58823529411765,Green Point,Cape Town,Western Cape,Per Month,40000.0
115733743,Apartment / Flat,Yes,No,Unknown,3,2,1,1,1,1,1,1,1,800.0,264.0,Camps Bay,Cape Town,Western Cape,Per Month,37800.0
115576685,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,195.0,195.0,Maitland,Cape Town,Western Cape,Per Month,18000.0
115576650,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,261.0,261.0,Salt River,Cape Town,Western Cape,Per Month,36540.0
115735188,House,No,Yes,Unknown,3,1,1,1,1,2,2,0,2,145.0,115.0,Mowbray,Cape Town,Western Cape,Per Month,25000.0
115751755,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,510.0,924.0,Pinelands,Cape Town,Western Cape,Per Month,170940.0
115576496,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,505.0,505.0,Woodstock,Cape Town,Western Cape,Per Month,85850.0
115731042,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,163.5,160.0,Gardens,Cape Town,Western Cape,Per Month,21917.0
115777751,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,881.0,Newlands,Cape Town,Western Cape,Per m²,280.0
115592733,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,311.0,311.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,79305.0
115537396,House,Yes,No,Unknown,4,4,1,1,1,2,2,0,2,298.0,165.0,Green Point,Cape Town,Western Cape,Per Month,44000.0
115514671,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,285.0,Epping Industrial,Cape Town,Western Cape,Per m²,60.0
115800785,House,No,No,Unknown,1,1,1,1,1,1,2,0,2,354.0,200.0,Wynberg Upper,Cape Town,Western Cape,Per Month,13000.0
115671739,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,539.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,70070.0
115687773,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,67.0,97.25806451612904,Woodstock,Cape Town,Western Cape,Per Month,10050.0
115736064,Industrial,No,No,Unknown,2,3,1,0,0,0,0,0,0,350.48387096774195,390.0,Epping Industrial,Cape Town,Western Cape,Per Month,24761.0
115538107,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,561.7692307692307,677.0,Salt River,Cape Town,Western Cape,Per Month,132746.0
115694435,Apartment / Flat,Yes,No,Unknown,2,1,1,1,1,1,1,0,1,66.0,94.0,Kalk Bay,Cape Town,Western Cape,Per Month,27000.0
115475011,Industrial,Unknown,No,Unknown,2,1,1,0,0,1,0,0,0,360.0,360.0,Epping Industrial,Cape Town,Western Cape,Per Month,23400.0
115821607,House,No,Yes,Unknown,3,2,1,1,1,1,2,0,2,354.0,200.0,Sybrand Park,Cape Town,Western Cape,Per Month,21000.0
115683610,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,285.7,181.0,Observatory,Cape Town,Western Cape,Per Month,19000.0
114529909,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,85.27272727272727,82.42857142857143,Westlake,Cape Town,Western Cape,Per Month,8140.0
115468537,Industrial,Unknown,No,Unknown,2,2,1,0,0,4,0,0,0,431.5,630.0,Diep River,Cape Town,Western Cape,Per Month,54000.0
115746205,Apartment / Flat,No,No,Unknown,2,2,1,1,1,2,1,1,1,120.0,120.0,Mouille Point,Cape Town,Western Cape,Per Month,45000.0
115614922,Commercial,Unknown,No,Yes,1,2,1,1,1,4,5,0,5,144.0,144.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,23040.0
115545099,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,406.1666666666667,401.0,Airport Industria,Cape Town,Western Cape,Per Month,39298.0
115582315,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,107.46666666666667,88.0,Woodstock,Cape Town,Western Cape,Per Month,8862.0
115735193,Apartment / Flat,Yes,No,Unknown,2,1,1,1,1,1,1,0,1,317.25,85.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,32000.0
115473568,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Epping Industrial,Cape Town,Western Cape,Per Month,432000.0
115501829,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,253.4,246.37777777777777,Salt River,Cape Town,Western Cape,Per Month,34000.0
115792065,Apartment / Flat,No,Yes,Unknown,2,1,1,1,1,1,1,0,1,75.0,104.0,Green Point,Cape Town,Western Cape,Per Month,30000.0
115572011,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,163.5,101.0,Gardens,Cape Town,Western Cape,Per Month,18532.0
115748117,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,510.0,555.2,Pinelands,Cape Town,Western Cape,Per Month,357420.0
115667805,Apartment / Flat,Yes,No,Unknown,3,3,1,1,1,2,1,0,1,105.0,300.0,Mouille Point,Cape Town,Western Cape,Per Month,44703.04347826087
115463082,Industrial,Unknown,No,Unknown,2,2,1,0,0,2,0,0,0,322.5263157894737,270.0,Maitland,Cape Town,Western Cape,Per Month,22950.0
115789657,Commercial,No,No,Unknown,1,1,1,1,1,4,5,0,5,331.6666666666667,162.0,Cape Town City Centre,Cape Town,Western Cape,Per m²,160.0
115464402,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,841.0,841.0,Philippi,Cape Town,Western Cape,Per Month,105750.0
115572514,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,226.5,230.0,Tokai,Cape Town,Western Cape,Per Month,28750.0
115764334,House,No,Yes,Unknown,2,1,1,1,1,2,2,0,2,419.0,107.5,Crawford,Cape Town,Western Cape,Per Month,8200.0
115576720,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,483.0,483.0,Salt River,Cape Town,Western Cape,Per Month,67060.0
109819449,House,Unknown,No,Unknown,3,1,1,1,1,4,1,0,2,620.0,200.0,Kenwyn,Cape Town,Western Cape,Per Month,13400.0
115460209,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,322.5263157894737,360.0740740740741,Maitland,Cape Town,Western Cape,Per Month,33621.0
115751667,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,510.0,555.2,Pinelands,Cape Town,Western Cape,Per Month,186480.0
115729228,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,317.25,86.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,22500.0
115671346,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,238.15625,214.0,Woodstock,Cape Town,Western Cape,Per Month,27820.0
115461916,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,93.0,93.0,Westlake,Cape Town,Western Cape,Per Month,14880.0
115461343,Commercial,No,No,Yes,1,2,1,1,1,3,5,0,5,479.76271186440675,360.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,66600.0
115526506,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,515.0,325.0,Woodstock,Cape Town,Western Cape,Per Month,22750.0
115744852,Apartment / Flat,Yes,No,Unknown,2,2,1,1,1,2,1,1,1,78.0,78.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,40000.0
115745924,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,107.46666666666667,150.0,Woodstock,Cape Town,Western Cape,Per Month,14518.0
114573011,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,218.0,218.0,Salt River,Cape Town,Western Cape,Per Month,32700.0
114370773,Apartment / Flat,Yes,No,Unknown,1,1,1,1,1,1,1,1,1,354.0,200.0,Green Point,Cape Town,Western Cape,Per Month,13500.0
115760373,Townhouse,No,No,Unknown,2,1,1,1,1,1,1,0,1,141.0,200.0,Kenilworth Upper,Cape Town,Western Cape,Per Month,17000.0
114369154,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,800.0,800.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,120000.0
115770915,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,410.125,244.0,Westlake,Cape Town,Western Cape,Per Month,46750.0
115769888,Commercial,Yes,No,Unknown,1,2,1,1,1,5,5,0,5,331.6666666666667,663.0,Cape Town City Centre,Cape Town,Western Cape,Per m²,158.0
115770657,Commercial,Unknown,No,Unknown,1,1,1,1,1,1,5,0,5,445.3636363636364,434.0,Rondebosch,Cape Town,Western Cape,Per Month,73780.0
115788964,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,304440.0
115765645,Commercial,Unknown,No,No,1,2,1,1,1,4,5,0,5,389.0,389.0,Claremont,Cape Town,Western Cape,Per Month,70020.0
115793939,Industrial,Unknown,No,Unknown,2,1,1,0,0,2,0,0,0,211.66666666666666,160.0,Epping Industrial,Cape Town,Western Cape,Per Month,9284.0
114981876,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,235.0,860.0,Claremont,Cape Town,Western Cape,Per m²,240.0
115770603,Commercial,Unknown,No,Yes,1,1,1,1,1,1,5,0,5,445.3636363636364,434.0,Rondebosch,Cape Town,Western Cape,Per Month,73780.0
115786094,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,754.5,746.5,Paarden Eiland,Cape Town,Western Cape,Per Month,308180.0
115786120,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,238.15625,222.0,Woodstock,Cape Town,Western Cape,Per Month,34770.0
115785960,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,238.15625,222.0,Woodstock,Cape Town,Western Cape,Per Month,32400.0
113855538,Commercial,No,No,Unknown,1,2,1,1,1,3,5,0,5,312.0,312.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,37300.0
115764021,Commercial,Unknown,No,Unknown,1,2,1,1,1,3,5,0,5,415.0,415.0,Mowbray,Cape Town,Western Cape,Per Month,70550.0
115760304,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,792.5,834.4117647058823,Airport Industria,Cape Town,Western Cape,Per Month,115400.0
115762661,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,480.0,480.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,60000.0
115760991,Commercial,No,No,No,1,2,1,1,1,3,5,0,5,479.76271186440675,796.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,127360.0
115762574,Commercial,Unknown,No,Unknown,1,2,1,1,1,3,5,0,5,645.2,623.2,Foreshore,Cape Town,Western Cape,Per Month,504000.0
115762327,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,734.2857142857143,500.0,Woodstock,Cape Town,Western Cape,Per Month,50000.0
115765880,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,317.5,500.0,Lansdowne,Cape Town,Western Cape,Per Month,45000.0
115669833,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,179.0,223.61739130434782,Cape Town City Centre,Cape Town,Western Cape,Per Month,28998.0
115809418,Apartment / Flat,No,Yes,Unknown,2,1,1,1,1,1,1,0,1,354.0,81.0,Wynberg Upper,Cape Town,Western Cape,Per Month,16000.0
115797102,House,No,Yes,Unknown,2,2,1,1,1,2,2,0,2,524.0,86.0,Constantia,Cape Town,Western Cape,Per Month,30000.0
115460579,Commercial,No,No,Unknown,1,2,1,1,1,2,5,0,5,163.5,225.0,Gardens,Cape Town,Western Cape,Per Month,45000.0
115747737,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,418.77777777777777,305.0,Mowbray,Cape Town,Western Cape,Per Month,51850.0
115739568,Apartment / Flat,Yes,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,65.0,Llandudno,Cape Town,Western Cape,Per Month,20000.0
111011865,House,Unknown,Yes,Unknown,2,1,1,1,1,2,2,0,2,124.0,82.0,Observatory,Cape Town,Western Cape,Per Month,15000.0
115733792,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,76.0,Plumstead,Cape Town,Western Cape,Per Month,9950.0
115576882,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,432360.0
115731241,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,300.0,Epping Industrial,Cape Town,Western Cape,Per m²,68.0
115795923,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,60.0,297.2,Cape Town City Centre,Cape Town,Western Cape,Per Month,4800.0
115470662,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,105.0,105.0,Gardens,Cape Town,Western Cape,Per Month,26250.0
115748186,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,64.33333333333333,62.0,Woodstock,Cape Town,Western Cape,Per Month,14000.0
115804709,Apartment / Flat,No,No,Unknown,3,1,1,1,1,1,1,0,1,56.0,62.5,Muizenberg,Cape Town,Western Cape,Per Month,15500.0
115458094,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,792.5,834.4117647058823,Airport Industria,Cape Town,Western Cape,Per Month,115400.0
115741078,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,75.0,75.0,Westlake,Cape Town,Western Cape,Per Month,24375.0
115771850,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,354.0,52.0,Lakeside,Cape Town,Western Cape,Per Month,12000.0
115457213,Commercial,No,No,Unknown,1,1,1,1,1,5,5,0,5,479.76271186440675,659.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,104122.0
115697285,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,200.0,Rylands,Cape Town,Western Cape,Per Month,5000.0
115762765,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Epping Industrial,Cape Town,Western Cape,Per Month,176700.0
115754605,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,175400.0
114996174,Commercial,No,No,No,1,2,1,1,1,3,5,0,5,612.3,250.0,Gardens,Cape Town,Western Cape,Per Month,46250.0
115563916,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,424.0,530.0,Paarden Eiland,Cape Town,Western Cape,Per Month,45350.0
115564253,Commercial,No,No,No,1,2,1,1,1,4,5,0,5,174.07692307692307,144.0,Sea Point,Cape Town,Western Cape,Per Month,26640.0
113747296,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,79632.0
115819949,Apartment / Flat,No,No,Unknown,3,3,1,1,1,2,1,0,1,354.0,200.0,Claremont,Cape Town,Western Cape,Per Month,19000.0
115719162,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,70.25,68.0,Camps Bay,Cape Town,Western Cape,Per Month,20000.0
115468745,Industrial,Unknown,No,Unknown,2,2,1,0,0,3,0,0,0,145.0,198.0,Ottery,Cape Town,Western Cape,Per Month,18667.0
115805273,House,Yes,Yes,Unknown,5,5,1,1,1,2,2,0,2,354.0,200.0,Bakoven,Cape Town,Western Cape,Per Day,18200.0
115460722,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,322.5263157894737,360.0740740740741,Maitland,Cape Town,Western Cape,Per Month,21613.0
115662194,Commercial,No,No,Unknown,1,2,1,1,1,3,5,0,5,645.2,623.2,Foreshore,Cape Town,Western Cape,Per Month,676730.0
115816107,House,Yes,Yes,Unknown,3,3,1,1,1,2,2,0,2,546.0,200.0,Bakoven,Cape Town,Western Cape,Per Month,55000.0
115677630,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,241.1382113821138,72.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,18000.0
115815273,House,Unknown,Yes,Unknown,3,1,1,1,1,1,2,0,2,687.5555555555555,261.5,Kensington,Cape Town,Western Cape,Per Month,12500.0
115815233,House,No,Yes,Unknown,3,2,1,1,1,1,2,0,2,354.0,200.0,Sybrand Park,Cape Town,Western Cape,Per Month,21000.0
115789199,House,Yes,No,No,2,2,1,1,1,2,2,0,2,296.0,296.0,Newlands,Cape Town,Western Cape,Per Month,46000.0
115786729,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,241.1382113821138,240.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,42000.0
114166090,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,485.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,77600.0
115454400,Commercial,Unknown,No,Unknown,1,1,1,1,1,4,5,0,5,85.27272727272727,93.0,Westlake,Cape Town,Western Cape,Per Month,14880.0
115732605,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,166.84615384615384,179.0,De Waterkant,Cape Town,Western Cape,Per Month,35800.0
115663330,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,486.0,498.7959183673469,Woodstock,Cape Town,Western Cape,Per Month,72900.0
115802894,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,110.0,103.31395348837209,Cape Town City Centre,Cape Town,Western Cape,Per Month,8800.0
113899363,Apartment / Flat,Yes,No,Unknown,1,1,1,1,1,1,1,0,1,61.0,58.333333333333336,Cape Town City Centre,Cape Town,Western Cape,Per Month,14500.0
115450134,Commercial,No,No,No,1,2,1,1,1,3,5,0,5,163.5,136.0,Gardens,Cape Town,Western Cape,Per Month,27356.0
115448872,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,505.9,338.0,Newlands,Johannesburg,Gauteng,Per Month,89200.0
115449131,Commercial,Unknown,No,Unknown,1,2,1,1,1,4,5,0,5,136.0,136.0,Gardens,Cape Town,Western Cape,Per Month,26656.0
115448305,Commercial,Unknown,No,Unknown,1,1,1,1,1,4,5,0,5,136.0,136.0,Gardens,Cape Town,Western Cape,Per Month,23800.0
115812348,House,Yes,Yes,Unknown,4,3,1,1,1,3,1,1,2,865.5,200.0,Llandudno,Cape Town,Western Cape,Per Month,150000.0
115569500,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,506.6923076923077,309.0,Claremont,Cape Town,Western Cape,Per Month,67980.0
115564874,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,716.6666666666666,309.0,Wynberg,Cape Town,Western Cape,Per Month,61182.0
115564668,Commercial,No,No,No,1,2,1,1,1,3,5,0,5,174.07692307692307,235.0,Sea Point,Cape Town,Western Cape,Per Month,43475.0
115805414,Apartment / Flat,No,No,Unknown,2,2,1,1,1,1,1,0,1,162.0,187.66666666666666,Sea Point,Cape Town,Western Cape,Per Month,50000.0
115557677,Industrial,No,No,No,2,2,1,0,0,0,0,0,0,317.5,300.0,Lansdowne,Cape Town,Western Cape,Per Month,22500.0
115774325,Apartment / Flat,Yes,No,Unknown,3,2,1,1,1,1,1,0,1,215.0,129.0,Vredehoek,Cape Town,Western Cape,Per Month,35000.0
115453888,Commercial,No,No,Unknown,1,1,1,1,1,5,5,0,5,974.0,66.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,13200.0
114539878,Commercial,No,No,Unknown,1,2,1,1,1,3,5,0,5,561.7692307692307,588.4375,Salt River,Cape Town,Western Cape,Per Month,198000.0
115684974,Apartment / Flat,Yes,No,Unknown,1,1,1,1,1,1,1,0,1,64.33333333333333,87.75,Woodstock,Cape Town,Western Cape,Per Month,12500.0
115725553,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,320.0,320.0,Claremont,Cape Town,Western Cape,Per Month,38400.0
115650213,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,72480.0
115668859,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,241.1382113821138,218.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,43600.0
115604709,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,127.86666666666666,75.0,Westlake,Cape Town,Western Cape,Per Month,24375.0
115632480,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,249.0,249.0,Maitland,Cape Town,Western Cape,Per Month,16185.0
115729316,Commercial,Unknown,No,Unknown,1,2,1,1,1,3,5,0,5,454.6,470.0,Epping Industrial,Cape Town,Western Cape,Per Month,117500.0
115728733,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Ndabeni,Cape Town,Western Cape,Per Month,59400.0
115749904,Apartment / Flat,Yes,No,Unknown,2,2,1,1,1,1,1,0,1,153.5625,70.0,Sea Point,Cape Town,Western Cape,Per Month,28000.0
115739831,Apartment / Flat,Unknown,No,Unknown,1,1,1,1,1,1,1,0,1,81.0,81.0,Clifton,Cape Town,Western Cape,Per Month,58000.0
115671535,Commercial,Yes,No,Unknown,1,2,1,1,1,5,5,0,5,479.76271186440675,483.1815642458101,Cape Town City Centre,Cape Town,Western Cape,Per Month,133653.0
115795895,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,105.0,103.31395348837209,Cape Town City Centre,Cape Town,Western Cape,Per Month,8400.0
115449136,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Epping Industrial,Cape Town,Western Cape,Per Month,469255.0
115483196,Apartment / Flat,Yes,Yes,Unknown,2,2,1,1,1,2,1,1,1,354.0,161.0,Bantry Bay,Cape Town,Western Cape,Per Month,65000.0
110986309,Commercial,No,No,Unknown,1,2,1,1,1,3,5,0,5,720.0,720.0,Foreshore,Cape Town,Western Cape,Per m²,205.0
115663911,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Airport Industria,Cape Town,Western Cape,Per m²,100.0
115566132,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,331.0,331.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,100000.0
115670389,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,140.0,223.61739130434782,Cape Town City Centre,Cape Town,Western Cape,Per Month,18200.0
113245649,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,200.0,Foreshore,Cape Town,Western Cape,Per Month,17490.0
115455569,Commercial,No,No,Unknown,1,1,1,1,1,5,5,0,5,479.76271186440675,467.0,Cape Town City Centre,Cape Town,Western Cape,Per Month,86395.0
115557140,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,645.2,623.2,Foreshore,Cape Town,Western Cape,Per Month,203000.0
115556434,Commercial,Unknown,No,Unknown,1,2,1,1,1,3,5,0,5,287.6666666666667,337.2142857142857,Woodstock,Cape Town,Western Cape,Per m²,125.0
109773419,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,305.0,305.0,Mowbray,Cape Town,Western Cape,Per Month,51850.0
115599257,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,173.0,173.0,Woodstock,Cape Town,Western Cape,Per Month,37700.0
115812631,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,55.0,52.5,Zonnebloem,Cape Town,Western Cape,Per Month,11000.0
